seq,id_tipo_contato,id_pessoa,valor,principal
14988,3,7495,duartebenjamin@example.com,True
14989,2,7495,61 5006 6295,False
14990,3,7496,pereiracamila@example.com,True
14991,2,7496,(041) 6755-3041,False
14992,3,7497,mcarvalho@example.com,True
14993,2,7497,31 3497 9694,False
14994,3,7498,rodriguesmirella@example.net,True
14995,2,7498,+55 (021) 1456-1893,False
14996,3,7499,laurada-mata@example.net,True
14997,2,7499,+55 (081) 7812-9479,False
14998,3,7500,luiz-gustavocastro@example.com,True
14999,2,7500,(011) 5327 8423,False
15000,3,7501,lgomes@example.net,True
15001,2,7501,31 0738-3883,False
15002,3,7502,ribeironicole@example.com,True
15003,2,7502,+55 71 7100 5570,False
15004,3,7503,goncalvesdaniela@example.com,True
15005,2,7503,+55 84 8959-1151,False
15006,3,7504,ribeirovitor-hugo@example.com,True
15007,2,7504,+55 41 4196-1233,False
15008,3,7505,luiz-miguel34@example.com,True
15009,2,7505,+55 (071) 4614 1727,False
15010,3,7506,emanuel73@example.org,True
15011,2,7506,+55 (021) 8089 6840,False
15012,3,7507,gustavo-henrique07@example.org,True
15013,2,7507,+55 (031) 3809-9601,False
15014,3,7508,da-matamariana@example.com,True
15015,2,7508,+55 (081) 2032-0995,False
15016,3,7509,agathamoura@example.net,True
15017,2,7509,(084) 6865 2485,False
15018,3,7510,irodrigues@example.net,True
15019,2,7510,+55 (061) 4862-0913,False
15020,3,7511,palmeida@example.org,True
15021,2,7511,+55 61 7447 8100,False
15022,3,7512,olivia67@example.com,True
15023,2,7512,+55 51 3106 3480,False
15024,3,7513,rafaelviana@example.net,True
15025,2,7513,+55 (041) 7012 0668,False
15026,3,7514,eduardo24@example.org,True
15027,2,7514,41 0536 1295,False
15028,3,7515,tmelo@example.net,True
15029,2,7515,(081) 7315-3107,False
15030,3,7516,da-rochadavi-lucca@example.org,True
15031,2,7516,0300-587-9600,False
15032,3,7517,kamillyda-rosa@example.com,True
15033,2,7517,0900 774 0509,False
15034,3,7518,silveiraluiz-miguel@example.com,True
15035,2,7518,+55 81 5544 2225,False
15036,3,7519,vitoriamoura@example.com,True
15037,2,7519,(081) 5821-2230,False
15038,3,7520,laura53@example.com,True
15039,2,7520,+55 (081) 4239 3909,False
15040,3,7521,ana-livia23@example.org,True
15041,2,7521,(021) 5228 5056,False
15042,3,7522,wbarbosa@example.net,True
15043,2,7522,+55 (051) 5097 4981,False
15044,3,7523,kevin49@example.net,True
15045,2,7523,+55 31 3692 8415,False
15046,3,7524,samuel68@example.com,True
15047,2,7524,0300-747-2349,False
15048,3,7525,kcunha@example.com,True
15049,2,7525,+55 (084) 7121-3970,False
15050,3,7526,brendasilveira@example.org,True
15051,2,7526,(031) 2233-4009,False
15052,3,7527,gabrielnogueira@example.org,True
15053,2,7527,(084) 8310-7682,False
15054,3,7528,maitemonteiro@example.com,True
15055,2,7528,(061) 1833-3430,False
15056,3,7529,dda-mota@example.org,True
15057,2,7529,+55 (071) 4264 2728,False
15058,3,7530,ocastro@example.net,True
15059,2,7530,0300 492 5072,False
15060,3,7531,ana-lauranunes@example.net,True
15061,2,7531,(041) 2252-1725,False
15062,3,7532,maria-juliadias@example.net,True
15063,2,7532,(011) 5906-1121,False
15064,3,7533,maysada-costa@example.com,True
15065,2,7533,+55 (021) 2876 3242,False
15066,3,7534,joao-pedro94@example.org,True
15067,2,7534,+55 (084) 6468 8577,False
15068,3,7535,lucas-gabrielcosta@example.com,True
15069,2,7535,+55 51 4326 2751,False
15070,3,7536,leandrodias@example.net,True
15071,2,7536,+55 11 7418 7995,False
15072,3,7537,davi-lucasnovaes@example.org,True
15073,2,7537,0900-747-3821,False
15074,3,7538,ncardoso@example.org,True
15075,2,7538,+55 71 9944 2985,False
15076,3,7539,lucaslima@example.net,True
15077,2,7539,(084) 2158-9636,False
15078,3,7540,vitoria69@example.org,True
15079,2,7540,51 2786 6400,False
15080,3,7541,alana91@example.org,True
15081,2,7541,0800 432 6827,False
15082,3,7542,naraujo@example.net,True
15083,2,7542,+55 (051) 2259 6170,False
15084,3,7543,oliviada-cunha@example.org,True
15085,2,7543,(061) 2961 8061,False
15086,3,7544,fernandesmariane@example.net,True
15087,2,7544,+55 (084) 7008-2853,False
15088,3,7545,qnunes@example.net,True
15089,2,7545,+55 81 4425-1720,False
15090,3,7546,natalia74@example.net,True
15091,2,7546,+55 (021) 5199-4094,False
15092,3,7547,pereirabenicio@example.org,True
15093,2,7547,+55 (084) 3550-8523,False
15094,3,7548,hmonteiro@example.net,True
15095,2,7548,+55 (084) 6059 7450,False
15096,3,7549,da-matakaique@example.net,True
15097,2,7549,+55 41 8613 8232,False
15098,3,7550,salesemilly@example.com,True
15099,2,7550,(041) 8123-0484,False
15100,3,7551,leandro18@example.org,True
15101,2,7551,+55 (041) 6680-0076,False
15102,3,7552,diego40@example.org,True
15103,2,7552,(081) 3613 5237,False
15104,3,7553,maria-vitoriaribeiro@example.org,True
15105,2,7553,0500 468 2714,False
15106,3,7554,goncalvespietro@example.net,True
15107,2,7554,+55 71 0396-8512,False
15108,3,7555,beatrizlopes@example.net,True
15109,2,7555,+55 (031) 0831 6716,False
15110,3,7556,jesusemanuelly@example.net,True
15111,2,7556,(084) 1085-9424,False
15112,3,7557,araujobenicio@example.org,True
15113,2,7557,21 5631-5284,False
15114,3,7558,marianeferreira@example.com,True
15115,2,7558,0500 960 7099,False
15116,3,7559,augustooliveira@example.net,True
15117,2,7559,+55 (051) 3567-0119,False
15118,3,7560,xda-mata@example.net,True
15119,2,7560,+55 (051) 0288-9830,False
15120,3,7561,da-matalucas@example.net,True
15121,2,7561,(051) 7431 4850,False
15122,3,7562,jda-paz@example.org,True
15123,2,7562,11 8141-9601,False
15124,3,7563,uda-conceicao@example.com,True
15125,2,7563,+55 (041) 2896-5587,False
15126,3,7564,gabriel42@example.org,True
15127,2,7564,(084) 8912-3295,False
15128,3,7565,luiz-felipe35@example.com,True
15129,2,7565,+55 41 1918-6840,False
15130,3,7566,calves@example.net,True
15131,2,7566,+55 71 5021 7235,False
15132,3,7567,joao-miguelda-mota@example.org,True
15133,2,7567,(084) 6238-9753,False
15134,3,7568,speixoto@example.com,True
15135,2,7568,84 9527-2367,False
15136,3,7569,renan92@example.net,True
15137,2,7569,(031) 9536-9211,False
15138,3,7570,ana-carolina65@example.org,True
15139,2,7570,31 0430-4583,False
15140,3,7571,anadas-neves@example.org,True
15141,2,7571,(011) 9015-3760,False
15142,3,7572,souzajulia@example.com,True
15143,2,7572,(084) 4218 6012,False
15144,3,7573,emanuelda-conceicao@example.net,True
15145,2,7573,+55 61 1163 6954,False
15146,3,7574,wcavalcanti@example.org,True
15147,2,7574,(051) 8706 8698,False
15148,3,7575,ninateixeira@example.com,True
15149,2,7575,61 6446 6500,False
15150,3,7576,lorena12@example.com,True
15151,2,7576,11 6724 4296,False
15152,3,7577,tpereira@example.com,True
15153,2,7577,0300-311-2225,False
15154,3,7578,rbarbosa@example.net,True
15155,2,7578,0500-954-3263,False
15156,3,7579,franciscorocha@example.com,True
15157,2,7579,61 5971 4555,False
15158,3,7580,diogo44@example.net,True
15159,2,7580,+55 11 2231-0870,False
15160,3,7581,bruno63@example.org,True
15161,2,7581,+55 81 0184-2734,False
15162,3,7582,joao-gabrielrezende@example.net,True
15163,2,7582,(081) 0598-7964,False
15164,3,7583,calmeida@example.com,True
15165,2,7583,71 7047-1945,False
15166,3,7584,larissa09@example.com,True
15167,2,7584,21 2291-8375,False
15168,3,7585,juan27@example.com,True
15169,2,7585,+55 (021) 2169-7134,False
15170,3,7586,bfarias@example.org,True
15171,2,7586,0900-528-6332,False
15172,3,7587,diascaroline@example.com,True
15173,2,7587,+55 51 7539 4720,False
15174,3,7588,yago03@example.net,True
15175,2,7588,0900 000 7092,False
15176,3,7589,gabriel73@example.org,True
15177,2,7589,+55 31 8319-2707,False
15178,3,7590,eduardocorreia@example.org,True
15179,2,7590,0500-977-2386,False
15180,3,7591,alice57@example.org,True
15181,2,7591,+55 (084) 5403-1619,False
15182,3,7592,vitorviana@example.net,True
15183,2,7592,+55 51 5884 7898,False
15184,3,7593,otavioda-costa@example.net,True
15185,2,7593,+55 (031) 4830 1971,False
15186,3,7594,davi-lucas30@example.com,True
15187,2,7594,(084) 9659-0939,False
15188,3,7595,camposyuri@example.org,True
15189,2,7595,+55 71 3994-1712,False
15190,3,7596,lbarbosa@example.net,True
15191,2,7596,51 0258 6854,False
15192,3,7597,davi84@example.net,True
15193,2,7597,(031) 4762 0093,False
15194,3,7598,mariasales@example.com,True
15195,2,7598,+55 21 8745-8213,False
15196,3,7599,calebemonteiro@example.org,True
15197,2,7599,0900-885-4036,False
15198,3,7600,nascimentomaria-clara@example.com,True
15199,2,7600,+55 (051) 5615-3495,False
15200,3,7601,alvesbrenda@example.com,True
15201,2,7601,(021) 2609 6069,False
15202,3,7602,cda-mota@example.com,True
15203,2,7602,84 9562 1008,False
15204,3,7603,laurarodrigues@example.net,True
15205,2,7603,(031) 3553 1918,False
15206,3,7604,mendescaio@example.org,True
15207,2,7604,(011) 0764 4583,False
15208,3,7605,grezende@example.net,True
15209,2,7605,+55 (041) 5026 4156,False
15210,3,7606,esther26@example.net,True
15211,2,7606,(051) 7130 3378,False
15212,3,7607,bmendes@example.com,True
15213,2,7607,(061) 5226 6634,False
15214,3,7608,calebe51@example.net,True
15215,2,7608,+55 (071) 7245-1309,False
15216,3,7609,alexiapires@example.net,True
15217,2,7609,(031) 7768-7128,False
15218,3,7610,thomas69@example.net,True
15219,2,7610,51 8793 1211,False
15220,3,7611,isaaccardoso@example.net,True
15221,2,7611,+55 31 1568 7093,False
15222,3,7612,viniciusviana@example.net,True
15223,2,7612,+55 (081) 3504 6550,False
15224,3,7613,marina15@example.net,True
15225,2,7613,+55 (061) 2651 0832,False
15226,3,7614,vsilveira@example.com,True
15227,2,7614,+55 (051) 2274-8229,False
15228,3,7615,daniel56@example.org,True
15229,2,7615,+55 41 8176-1636,False
15230,3,7616,henriquegoncalves@example.org,True
15231,2,7616,+55 71 3869-1058,False
15232,3,7617,stephany23@example.com,True
15233,2,7617,81 1994-6251,False
15234,3,7618,maria-ceciliagoncalves@example.org,True
15235,2,7618,31 0806-6509,False
15236,3,7619,maite41@example.net,True
15237,2,7619,(041) 3044 0325,False
15238,3,7620,stephany15@example.org,True
15239,2,7620,+55 (071) 1086 3773,False
15240,3,7621,hcostela@example.org,True
15241,2,7621,0800 806 5838,False
15242,3,7622,igor96@example.com,True
15243,2,7622,51 3609 0516,False
15244,3,7623,gabriela26@example.net,True
15245,2,7623,0900-395-9252,False
15246,3,7624,ocosta@example.com,True
15247,2,7624,(061) 5382 7832,False
15248,3,7625,augusto07@example.com,True
15249,2,7625,(084) 8194-6791,False
15250,3,7626,leticiarocha@example.net,True
15251,2,7626,(061) 9333-8856,False
15252,3,7627,davi-lucca69@example.com,True
15253,2,7627,(051) 1825 8746,False
15254,3,7628,olima@example.net,True
15255,2,7628,+55 41 5535-1664,False
15256,3,7629,da-pazmaria-julia@example.org,True
15257,2,7629,+55 (041) 2317-2025,False
15258,3,7630,kevin73@example.org,True
15259,2,7630,41 4783-2942,False
15260,3,7631,maria-sophia46@example.org,True
15261,2,7631,+55 84 3299 7921,False
15262,3,7632,ppeixoto@example.com,True
15263,2,7632,0900-921-2297,False
15264,3,7633,davi-lucasporto@example.net,True
15265,2,7633,0900 099 6491,False
15266,3,7634,camposjoao-lucas@example.net,True
15267,2,7634,41 7721 2056,False
15268,3,7635,heitor68@example.org,True
15269,2,7635,+55 (081) 2153 0398,False
15270,3,7636,barbosanina@example.com,True
15271,2,7636,21 1449-0519,False
15272,3,7637,fernandopereira@example.org,True
15273,2,7637,+55 (011) 6177 4002,False
15274,3,7638,rezendegustavo@example.org,True
15275,2,7638,(081) 4477 0026,False
15276,3,7639,joao30@example.com,True
15277,2,7639,0800 066 7736,False
15278,3,7640,vitor-gabriel19@example.org,True
15279,2,7640,21 0598-2099,False
15280,3,7641,thomasazevedo@example.com,True
15281,2,7641,+55 (071) 7773 1627,False
15282,3,7642,antonio76@example.org,True
15283,2,7642,(081) 9570-9771,False
15284,3,7643,vicente98@example.org,True
15285,2,7643,+55 (031) 8742 1808,False
15286,3,7644,kevinporto@example.com,True
15287,2,7644,0900-455-9310,False
15288,3,7645,luiz-felipe39@example.net,True
15289,2,7645,+55 (041) 8296 0715,False
15290,3,7646,monteirodanilo@example.org,True
15291,2,7646,31 7902 6725,False
15292,3,7647,rmelo@example.com,True
15293,2,7647,21 2918-5198,False
15294,3,7648,lgoncalves@example.org,True
15295,2,7648,+55 (041) 1182-0925,False
15296,3,7649,da-matavitor-gabriel@example.net,True
15297,2,7649,0500-953-4529,False
15298,3,7650,danieladas-neves@example.net,True
15299,2,7650,+55 (021) 1922 9545,False
15300,3,7651,ana-clara98@example.net,True
15301,2,7651,0800-471-9663,False
15302,3,7652,marcela30@example.org,True
15303,2,7652,71 4128 0631,False
15304,3,7653,luiz-otavioazevedo@example.com,True
15305,2,7653,+55 (021) 2245-2486,False
15306,3,7654,mariane17@example.org,True
15307,2,7654,+55 (061) 4339-8574,False
15308,3,7655,umonteiro@example.net,True
15309,2,7655,0900 458 0173,False
15310,3,7656,maitelopes@example.org,True
15311,2,7656,(031) 3297 3770,False
15312,3,7657,nda-cruz@example.com,True
15313,2,7657,(084) 1916-5158,False
15314,3,7658,lbarros@example.org,True
15315,2,7658,+55 (051) 6463 5211,False
15316,3,7659,pedro-henriquevieira@example.com,True
15317,2,7659,+55 (051) 6953-0131,False
15318,3,7660,gpires@example.com,True
15319,2,7660,0900 592 3187,False
15320,3,7661,da-cruzemilly@example.org,True
15321,2,7661,0300 171 3761,False
15322,3,7662,ramosbreno@example.org,True
15323,2,7662,51 8428 8198,False
15324,3,7663,rnogueira@example.org,True
15325,2,7663,0900 907 7351,False
15326,3,7664,luiz-otaviopeixoto@example.com,True
15327,2,7664,(051) 4353 1932,False
15328,3,7665,ralves@example.org,True
15329,2,7665,(021) 3225-6805,False
15330,3,7666,ssantos@example.org,True
15331,2,7666,(031) 3521 7496,False
15332,3,7667,pedro-lucasribeiro@example.org,True
15333,2,7667,(081) 5083-6579,False
15334,3,7668,monteirobenjamin@example.com,True
15335,2,7668,+55 (021) 6586-5465,False
15336,3,7669,novaesmaria-alice@example.org,True
15337,2,7669,(041) 7004-1753,False
15338,3,7670,dda-costa@example.org,True
15339,2,7670,+55 41 6062 6941,False
15340,3,7671,vfarias@example.net,True
15341,2,7671,71 3048 0371,False
15342,3,7672,davi-luizcardoso@example.org,True
15343,2,7672,(031) 4248-6706,False
15344,3,7673,jfernandes@example.org,True
15345,2,7673,+55 (041) 5277-6500,False
15346,3,7674,alicemonteiro@example.com,True
15347,2,7674,+55 (061) 0723 1914,False
15348,3,7675,amanda39@example.net,True
15349,2,7675,(051) 4687-5715,False
15350,3,7676,ugomes@example.com,True
15351,2,7676,61 9318 0433,False
15352,3,7677,joao-guilherme13@example.com,True
15353,2,7677,+55 (031) 7840 7069,False
15354,3,7678,isabellaramos@example.org,True
15355,2,7678,(041) 0482-2183,False
15356,3,7679,joao-felipe19@example.com,True
15357,2,7679,+55 (084) 9763 3185,False
15358,3,7680,rpires@example.com,True
15359,2,7680,+55 61 1824 1038,False
15360,3,7681,tda-costa@example.com,True
15361,2,7681,+55 51 3346 9203,False
15362,3,7682,cpereira@example.com,True
15363,2,7682,+55 (041) 4795-5799,False
15364,3,7683,eduardorezende@example.org,True
15365,2,7683,+55 51 3878 6270,False
15366,3,7684,bryan66@example.net,True
15367,2,7684,+55 (081) 0994 8357,False
15368,3,7685,guilherme11@example.net,True
15369,2,7685,31 4763 3423,False
15370,3,7686,da-rosaryan@example.com,True
15371,2,7686,+55 84 6037-2068,False
15372,3,7687,nunesluiza@example.com,True
15373,2,7687,(051) 4807 2810,False
15374,3,7688,calebe01@example.com,True
15375,2,7688,+55 21 3178-5626,False
15376,3,7689,wda-rosa@example.org,True
15377,2,7689,0500-099-7217,False
15378,3,7690,claracardoso@example.com,True
15379,2,7690,0500-911-0100,False
15380,3,7691,erickazevedo@example.net,True
15381,2,7691,+55 81 8376 3445,False
15382,3,7692,lda-cunha@example.org,True
15383,2,7692,+55 (081) 3091 8979,False
15384,3,7693,davi-luizvieira@example.com,True
15385,2,7693,+55 (021) 3090-2012,False
15386,3,7694,fernanda46@example.com,True
15387,2,7694,0800-843-8105,False
15388,3,7695,lara11@example.net,True
15389,2,7695,61 7254-2936,False
15390,3,7696,caldeirapedro-lucas@example.net,True
15391,2,7696,0500 237 5416,False
15392,3,7697,ana-liviacunha@example.org,True
15393,2,7697,+55 (084) 0983 4614,False
15394,3,7698,pietro68@example.org,True
15395,2,7698,51 0566 7458,False
15396,3,7699,raquelpires@example.net,True
15397,2,7699,(051) 7669-3493,False
15398,3,7700,pcaldeira@example.net,True
15399,2,7700,(051) 8973 5418,False
15400,3,7701,pedro-lucas62@example.org,True
15401,2,7701,+55 (084) 5021 4151,False
15402,3,7702,pintomatheus@example.com,True
15403,2,7702,(041) 0140-5342,False
15404,3,7703,caroline10@example.org,True
15405,2,7703,71 5723-2140,False
15406,3,7704,unascimento@example.net,True
15407,2,7704,+55 71 8683 7541,False
15408,3,7705,sophie69@example.com,True
15409,2,7705,+55 (084) 5484 4452,False
15410,3,7706,emillycostela@example.com,True
15411,2,7706,0900-031-6050,False
15412,3,7707,nviana@example.org,True
15413,2,7707,+55 (021) 1737 5557,False
15414,3,7708,castroeloah@example.net,True
15415,2,7708,+55 (031) 8290-5248,False
15416,3,7709,correiavinicius@example.net,True
15417,2,7709,(021) 8763-4117,False
15418,3,7710,souzaluiza@example.com,True
15419,2,7710,(051) 3143-5189,False
15420,3,7711,xda-rocha@example.net,True
15421,2,7711,(061) 1623 3297,False
15422,3,7712,ana-lauraaraujo@example.org,True
15423,2,7712,(011) 1253-5818,False
15424,3,7713,correiagiovanna@example.net,True
15425,2,7713,84 3414-0210,False
15426,3,7714,diaslevi@example.org,True
15427,2,7714,81 2288 0151,False
15428,3,7715,adas-neves@example.org,True
15429,2,7715,84 9419 6754,False
15430,3,7716,lorenzonogueira@example.net,True
15431,2,7716,+55 31 0236 8981,False
15432,3,7717,danielfreitas@example.net,True
15433,2,7717,(021) 8868 6255,False
15434,3,7718,mnovaes@example.net,True
15435,2,7718,+55 31 5131-0770,False
15436,3,7719,lcunha@example.com,True
15437,2,7719,(021) 6883-1109,False
15438,3,7720,da-conceicaoalicia@example.org,True
15439,2,7720,(031) 4562 2309,False
15440,3,7721,vinicius21@example.net,True
15441,2,7721,+55 (071) 5185 0228,False
15442,3,7722,castroian@example.org,True
15443,2,7722,0500 007 9283,False
15444,3,7723,da-mataleonardo@example.org,True
15445,2,7723,+55 81 7381-4044,False
15446,3,7724,foliveira@example.org,True
15447,2,7724,+55 (084) 0682-8681,False
15448,3,7725,enascimento@example.net,True
15449,2,7725,+55 (021) 1457 3738,False
15450,3,7726,levimoura@example.com,True
15451,2,7726,31 5758-1870,False
15452,3,7727,kbarbosa@example.net,True
15453,2,7727,71 5234-0854,False
15454,3,7728,bryanda-costa@example.org,True
15455,2,7728,+55 (071) 7798-8096,False
15456,3,7729,nlopes@example.com,True
15457,2,7729,(031) 2643 4310,False
15458,3,7730,gabriel51@example.com,True
15459,2,7730,+55 (031) 4071 7749,False
15460,3,7731,henrique33@example.com,True
15461,2,7731,+55 31 2492 6678,False
15462,3,7732,lais28@example.net,True
15463,2,7732,+55 84 8891 8282,False
15464,3,7733,marianasouza@example.org,True
15465,2,7733,+55 81 2489-7718,False
15466,3,7734,raquelcunha@example.org,True
15467,2,7734,(011) 5229-5469,False
15468,3,7735,pramos@example.net,True
15469,2,7735,84 3545-4033,False
15470,3,7736,znovaes@example.net,True
15471,2,7736,84 1142 4704,False
15472,3,7737,rodriguesnina@example.com,True
15473,2,7737,(031) 0751 9853,False
15474,3,7738,clara93@example.com,True
15475,2,7738,(084) 7321-8013,False
15476,3,7739,vda-cunha@example.org,True
15477,2,7739,+55 (081) 3665 3486,False
15478,3,7740,holiveira@example.com,True
15479,2,7740,+55 61 1382 4985,False
15480,3,7741,rafaelsantos@example.com,True
15481,2,7741,+55 (084) 4338-5674,False
15482,3,7742,ppires@example.com,True
15483,2,7742,+55 61 8722 2352,False
15484,3,7743,das-nevesemanuelly@example.org,True
15485,2,7743,0800-376-4434,False
15486,3,7744,pereiravitoria@example.com,True
15487,2,7744,+55 11 5542 6717,False
15488,3,7745,samuel36@example.net,True
15489,2,7745,84 6836-0135,False
15490,3,7746,maiterezende@example.com,True
15491,2,7746,0900-044-5535,False
15492,3,7747,noliveira@example.org,True
15493,2,7747,81 2568-6768,False
15494,3,7748,monteiroana-julia@example.org,True
15495,2,7748,(061) 8346-6729,False
15496,3,7749,gustavo-henrique54@example.net,True
15497,2,7749,51 8088 6431,False
15498,3,7750,sophia43@example.com,True
15499,2,7750,0500-137-9957,False
15500,3,7751,goncalvesstephany@example.org,True
15501,2,7751,+55 (071) 4513 1794,False
15502,3,7752,ana-carolina92@example.org,True
15503,2,7752,+55 21 0213-7501,False
15504,3,7753,da-pazguilherme@example.org,True
15505,2,7753,+55 81 8503 6108,False
15506,3,7754,emoraes@example.net,True
15507,2,7754,+55 84 6993-2055,False
15508,3,7755,barrosmarcos-vinicius@example.net,True
15509,2,7755,11 3781 9216,False
15510,3,7756,ncardoso@example.net,True
15511,2,7756,61 0964-7980,False
15512,3,7757,jpires@example.com,True
15513,2,7757,+55 (031) 0567-5420,False
15514,3,7758,tpinto@example.net,True
15515,2,7758,(061) 1341 3471,False
15516,3,7759,ualmeida@example.com,True
15517,2,7759,+55 (041) 7510 1516,False
15518,3,7760,brunada-luz@example.org,True
15519,2,7760,+55 31 3960-9658,False
15520,3,7761,danielfarias@example.com,True
15521,2,7761,+55 71 6551-3665,False
15522,3,7762,luana09@example.org,True
15523,2,7762,41 3597 2174,False
15524,3,7763,fogacacalebe@example.com,True
15525,2,7763,(071) 0120 7829,False
15526,3,7764,tda-costa@example.net,True
15527,2,7764,(051) 0696 9679,False
15528,3,7765,da-luzvalentina@example.org,True
15529,2,7765,(021) 8316-8814,False
15530,3,7766,rnunes@example.org,True
15531,2,7766,11 1666-4919,False
15532,3,7767,yalmeida@example.com,True
15533,2,7767,+55 (081) 2454 0944,False
15534,3,7768,rafael17@example.com,True
15535,2,7768,+55 (041) 0806-6933,False
15536,3,7769,francisco58@example.com,True
15537,2,7769,(051) 7583 3469,False
15538,3,7770,helena56@example.net,True
15539,2,7770,+55 11 3402 1115,False
15540,3,7771,raulnunes@example.com,True
15541,2,7771,+55 21 7990-1200,False
15542,3,7772,paulocardoso@example.com,True
15543,2,7772,0900 394 1640,False
15544,3,7773,cardosomatheus@example.org,True
15545,2,7773,+55 (051) 8384 5771,False
15546,3,7774,jaragao@example.net,True
15547,2,7774,+55 (061) 1092-3559,False
15548,3,7775,calebepinto@example.net,True
15549,2,7775,+55 (081) 6131 1055,False
15550,3,7776,mendesmaria-eduarda@example.org,True
15551,2,7776,(061) 3143 1660,False
15552,3,7777,portokaique@example.com,True
15553,2,7777,(081) 8960-9666,False
15554,3,7778,murilo57@example.net,True
15555,2,7778,(051) 3112 7457,False
15556,3,7779,freitassarah@example.net,True
15557,2,7779,+55 (061) 1034-6551,False
15558,3,7780,silveiralucas@example.com,True
15559,2,7780,(071) 9170-3289,False
15560,3,7781,clara52@example.net,True
15561,2,7781,(021) 1070-0837,False
15562,3,7782,nicolas91@example.com,True
15563,2,7782,+55 (011) 6973-8054,False
15564,3,7783,davi-luccada-mata@example.net,True
15565,2,7783,71 9736-8375,False
15566,3,7784,tvieira@example.org,True
15567,2,7784,+55 (081) 1963-8009,False
15568,3,7785,nogueirasarah@example.com,True
15569,2,7785,71 4679-1524,False
15570,3,7786,lorenarezende@example.org,True
15571,2,7786,(084) 0951 7116,False
15572,3,7787,maria-eduarda06@example.com,True
15573,2,7787,81 2965-1544,False
15574,3,7788,trezende@example.org,True
15575,2,7788,61 2202 4688,False
15576,3,7789,ana-beatrizda-conceicao@example.net,True
15577,2,7789,+55 (061) 1834 3428,False
15578,3,7790,pereiraclara@example.org,True
15579,2,7790,71 3612 8720,False
15580,3,7791,isouza@example.com,True
15581,2,7791,(011) 7931-8546,False
15582,3,7792,yagocardoso@example.com,True
15583,2,7792,+55 84 0458-7740,False
15584,3,7793,xfernandes@example.com,True
15585,2,7793,+55 (081) 1224-2029,False
15586,3,7794,da-rochaanthony@example.com,True
15587,2,7794,+55 (031) 0488 4867,False
15588,3,7795,marcelorocha@example.com,True
15589,2,7795,0500-353-5804,False
15590,3,7796,luiz-otavioda-rosa@example.com,True
15591,2,7796,+55 (071) 2022-2485,False
15592,3,7797,calves@example.net,True
15593,2,7797,41 7551-1747,False
15594,3,7798,noahrocha@example.org,True
15595,2,7798,(061) 7961 9168,False
15596,3,7799,maria-julia16@example.net,True
15597,2,7799,+55 (021) 0583 4618,False
15598,3,7800,rebeca86@example.org,True
15599,2,7800,+55 (081) 4169 2141,False
15600,3,7801,araujolevi@example.net,True
15601,2,7801,84 0210 2968,False
15602,3,7802,pintoenrico@example.com,True
15603,2,7802,+55 84 3097 1860,False
15604,3,7803,maria-vitoria02@example.com,True
15605,2,7803,+55 31 2985-1577,False
15606,3,7804,brenda33@example.org,True
15607,2,7804,21 1201-1416,False
15608,3,7805,emanuellamoura@example.com,True
15609,2,7805,0900-110-0793,False
15610,3,7806,rodriguesraquel@example.org,True
15611,2,7806,61 2490 9439,False
15612,3,7807,paulo62@example.net,True
15613,2,7807,+55 (081) 6174 8320,False
15614,3,7808,aliciaaragao@example.org,True
15615,2,7808,+55 41 8539-2258,False
15616,3,7809,limaalana@example.com,True
15617,2,7809,+55 81 2708-3108,False
15618,3,7810,lda-conceicao@example.org,True
15619,2,7810,(021) 2631-7800,False
15620,3,7811,pereiraesther@example.org,True
15621,2,7811,11 0885-1760,False
15622,3,7812,felipe76@example.com,True
15623,2,7812,(084) 6824 6599,False
15624,3,7813,heitorcastro@example.net,True
15625,2,7813,+55 (051) 2931 5799,False
15626,3,7814,sabrinamoreira@example.org,True
15627,2,7814,+55 81 4879-7867,False
15628,3,7815,emanuellada-luz@example.com,True
15629,2,7815,+55 71 0512-1153,False
15630,3,7816,da-motapedro-miguel@example.com,True
15631,2,7816,11 4831-6772,False
15632,3,7817,da-cunhaisabella@example.net,True
15633,2,7817,+55 (051) 9960 5248,False
15634,3,7818,alana85@example.net,True
15635,2,7818,(041) 7420-9796,False
15636,3,7819,nsantos@example.net,True
15637,2,7819,+55 (031) 1744 7909,False
15638,3,7820,fernandesdaniel@example.org,True
15639,2,7820,11 5921-0781,False
15640,3,7821,cavalcantileticia@example.net,True
15641,2,7821,(051) 1191-3581,False
15642,3,7822,rebeca46@example.com,True
15643,2,7822,0900-422-1439,False
15644,3,7823,vieirayago@example.org,True
15645,2,7823,+55 21 8433 5675,False
15646,3,7824,kda-cunha@example.com,True
15647,2,7824,0500-479-2938,False
15648,3,7825,diegosantos@example.net,True
15649,2,7825,+55 84 9851-2269,False
15650,3,7826,da-pazmaria-eduarda@example.com,True
15651,2,7826,+55 31 9774 3104,False
15652,3,7827,joao-felipesilva@example.org,True
15653,2,7827,81 9120-8312,False
15654,3,7828,ysilveira@example.net,True
15655,2,7828,+55 61 7628-0699,False
15656,3,7829,larissa60@example.com,True
15657,2,7829,61 0141 6668,False
15658,3,7830,joao-gabriel49@example.org,True
15659,2,7830,+55 (061) 1817 9158,False
15660,3,7831,tcaldeira@example.net,True
15661,2,7831,51 3594 1444,False
15662,3,7832,ksantos@example.org,True
15663,2,7832,41 4457-7995,False
15664,3,7833,maria-luiza70@example.net,True
15665,2,7833,(011) 0562 2060,False
