"numero","data_venda","total","id_cliente","forma_pgto","nome","sexo","email","cpf"
89770,"2016-08-14","1120.00",355,"Cartão Visa 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
89780,"2016-03-06","7800.00",23,"Cartão Dinners 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
89790,"2016-03-11","80.00",824,"Cartão Visa 3 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
89800,"2016-02-08","3820.00",695,"Cartão Visa 10 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
89810,"2016-12-21","7720.00",453,"Cartão Visa 2 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
89820,"2016-07-26","4600.00",425,"Cartão Visa 3 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
89830,"2016-10-05","450.00",207,"Boleto - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
89840,"2016-10-19","3000.00",288,"Cartão Master 4 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
89850,"2016-12-12","2800.00",525,"Cartão American 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
89860,"2016-04-18","267.00",484,"Cartão Master 5 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
89870,"2016-07-15","6900.00",983,"Cartão American - Vencimento","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
89880,"2016-05-24","240.00",192,"Cartão Visa 2 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
89890,"2016-04-01","1130.00",928,"Cartão Master 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
89900,"2016-04-10","145.00",626,"Cartão Dinners 4 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
89910,"2016-06-14","3100.00",88,"Cartão American 10 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
89920,"2016-02-27","750.00",110,"Cartão Master - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
89930,"2016-04-03","120.00",647,"Cartão Dinners 2 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
89940,"2016-09-13","250.00",139,"Cartão Visa - Vencimento","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
89950,"2016-04-16","99.00",578,"Cartão Dinners 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
89960,"2016-11-06","16400.00",966,"Cartão American - Vencimento","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
89970,"2016-04-02","13500.00",148,"Cartão American 12 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
89980,"2016-09-07","10800.00",929,"Cartão Dinners 2 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
89990,"2016-11-23","2810.00",897,"Cartão Master 2 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
90000,"2016-05-01","3000.00",501,"Pay Pall - 12 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
90010,"2016-05-14","234.00",858,"Cartão American 12 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90020,"2016-02-21","300.00",429,"Pag Seguro Web - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
90030,"2016-05-08","12300.00",293,"Tranferência - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
90040,"2016-02-20","11590.00",358,"Cartão Visa 3 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
90050,"2016-02-20","8400.00",902,"Cartão Master 3 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
90060,"2016-09-18","9788.00",412,"Cartão Master 10 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
90070,"2016-06-24","1400.00",45,"Tranferência - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
90080,"2016-02-25","1668.00",292,"Cartão Dinners 3 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
90090,"2016-09-25","89.00",104,"Pay Pall - Vista","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90100,"2016-05-06","880.00",961,"Pay Pall - 12 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90110,"2016-08-27","10000.00",796,"Cartão Visa 5 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
90120,"2016-09-13","2000.00",669,"Cartão American 12 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
90130,"2016-12-09","430.00",142,"Pay Pall - Vista","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90140,"2016-06-21","17397.00",668,"Cartão Visa 10 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
90150,"2016-06-13","360.00",696,"Tranferência - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
90160,"2016-09-24","250.00",96,"Cartão Visa - Vencimento","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
90170,"2016-07-19","1200.00",92,"Cartão Visa 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
90180,"2016-11-05","90.00",765,"Cartão Visa 2 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
90190,"2016-12-24","710.00",647,"Cartão American - Vencimento","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
90200,"2016-05-12","704.00",187,"Cartão American 10 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
90210,"2016-03-17","4468.00",880,"Cartão Visa - Vencimento","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
90220,"2016-09-09","450.00",872,"Cartão Visa 2 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
90230,"2016-06-13","2200.00",307,"Cartão Master 2 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
90240,"2016-01-11","1318.00",381,"Cartão Visa 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90250,"2016-11-09","520.00",546,"Pay Pall - 12 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
90260,"2016-09-06","600.00",388,"Cartão American 10 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90270,"2016-09-03","3100.00",14,"Cartão Visa 3 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
90280,"2016-06-27","1300.00",370,"Depósito - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
90290,"2016-06-04","17300.00",879,"Cartão American 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
90300,"2016-12-25","450.00",293,"Cartão Visa 2 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
90310,"2016-09-18","60.00",978,"Cartão American 5 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
90320,"2016-10-14","4050.00",446,"Cartão Master 10 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
90330,"2016-04-15","2800.00",627,"Boleto - Vista","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
90340,"2016-12-26","3900.00",701,"Cartão Master 2 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
90350,"2016-08-06","14000.00",523,"Cartão Master 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90360,"2016-02-03","1130.00",703,"Cartão Dinners 3 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90370,"2016-04-01","3560.00",419,"Cartão Master 2 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90380,"2016-12-16","4400.00",835,"Cartão Master 2 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
90390,"2016-02-02","177.00",580,"Pay Pall - 5 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90400,"2016-03-27","6000.00",239,"Cartão Visa 3 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
90410,"2016-02-02","12400.00",668,"Cartão Dinners 3 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90420,"2016-05-09","37.00",462,"Cartão Master 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
90430,"2016-11-17","930.00",77,"Cartão Master 4 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
90440,"2016-06-06","80.00",74,"Cartão Visa 10 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
90450,"2016-12-08","300.00",186,"Pag Seguro Web - Vista","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90460,"2016-08-05","3500.00",975,"Cartão Dinners 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
90470,"2016-11-01","30.00",962,"Cartão Master - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90480,"2016-06-24","7500.00",512,"Depósito - Vista","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
90490,"2016-12-17","5000.00",466,"Cartão Visa 10 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
90500,"2016-01-23","1680.00",307,"Cartão Dinners 4 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90510,"2016-12-15","1200.00",828,"Pay Pall - 5 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
90520,"2016-07-20","1345.00",591,"Cartão American 5 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
90530,"2016-08-19","240.00",393,"Cartão Visa 10 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90540,"2016-10-23","110.00",369,"Cartão Visa 5 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90550,"2016-05-27","240.00",758,"Tranferência - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90560,"2016-11-27","17445.00",377,"Cartão Visa 3 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90570,"2016-08-10","240.00",222,"Cartão Visa 5 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90580,"2016-12-14","1800.00",122,"Cartão Visa 4 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
90590,"2016-10-14","514.00",212,"Cartão Visa 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90600,"2016-04-26","8596.00",6,"Cartão Master 10 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
90610,"2016-09-08","8420.00",950,"Cartão Master 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
90620,"2016-07-25","356.00",848,"Pay Pall - 12 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90630,"2016-10-22","1600.00",222,"Cartão Master 4 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
90640,"2016-10-25","1120.00",327,"Pay Pall - Vista","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
90650,"2016-06-21","760.00",442,"Cartão Visa 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90660,"2016-06-17","8250.00",369,"Cartão American 10 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
90670,"2016-08-17","146.00",173,"Boleto - Vista","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
90680,"2016-09-01","800.00",952,"Cartão Visa 2 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
90690,"2016-05-16","1100.00",16,"Cartão Visa 10 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
90700,"2016-04-27","250.00",669,"Cartão Visa 2 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
90710,"2016-02-03","8400.00",834,"Cartão Master 4 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
90720,"2016-11-24","10300.00",627,"Cartão American 10 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
90730,"2016-05-01","2300.00",853,"Cartão Visa - Vencimento","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
90740,"2016-07-10","1350.00",865,"Cartão Visa - Vencimento","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90750,"2016-11-21","11294.00",434,"Cartão Visa 5 vezes","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
90760,"2016-11-04","120.00",153,"Pay Pall - Vista","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
90770,"2016-12-05","14400.00",447,"Pag Seguro Web - Vista","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90780,"2016-02-08","1350.00",814,"Cartão American 12 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
90790,"2016-03-18","8048.00",702,"Cartão American 12 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90800,"2016-06-03","350.00",27,"Cartão Visa 5 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
90810,"2016-07-09","1960.00",498,"Boleto - Vista","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
90820,"2016-10-12","6446.00",606,"Pay Pall - 12 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
90830,"2016-06-19","638.00",44,"Cartão Visa 10 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
90840,"2016-01-14","3040.00",413,"Tranferência - Vista","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
90850,"2016-03-18","1100.00",906,"Cartão Master 3 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
90860,"2016-10-20","4740.00",971,"Cartão Master 5 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
90870,"2016-07-15","1035.00",948,"Cartão Dinners 4 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90880,"2016-09-11","14000.00",885,"Cartão Master 2 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90890,"2016-04-26","4331.00",488,"Cartão Dinners 4 vezes","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
90900,"2016-02-15","240.00",148,"Cartão Visa 10 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90910,"2016-10-04","2940.00",974,"Cartão Visa 2 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
90920,"2016-02-11","730.00",109,"Cartão Visa 5 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
90930,"2016-03-23","7800.00",921,"Cartão Visa 3 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
90940,"2016-01-06","1350.00",303,"Cartão Master 4 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
90950,"2016-07-16","356.00",216,"Cartão Dinners 3 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
90960,"2016-04-05","15655.00",774,"Cartão American - Vencimento","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
90970,"2016-05-12","650.00",55,"Cartão Dinners 4 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
90980,"2016-10-02","320.00",383,"Cartão Visa 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
90990,"2016-10-01","900.00",13,"Cartão Visa - Vencimento","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
91000,"2016-10-11","18680.00",821,"Cartão Visa 3 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
91010,"2016-02-23","120.00",244,"Cartão Master 2 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91020,"2016-03-09","34900.00",254,"Cartão Master 2 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91030,"2016-05-06","2400.00",91,"Pag Seguro Web - Vista","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
91040,"2016-12-10","8800.00",883,"Pay Pall - Vista","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
91050,"2016-07-17","6500.00",822,"Cartão Visa 4 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91060,"2016-02-18","1440.00",253,"Cartão Visa 3 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
91070,"2016-03-17","562.00",360,"Cartão American - Vencimento","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91080,"2016-07-16","3200.00",853,"Pay Pall - Vista","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
91090,"2016-12-06","450.00",122,"Pag Seguro Web - Vista","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
91100,"2016-09-24","5400.00",725,"Cartão Visa 2 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91110,"2016-10-25","99.00",325,"Depósito - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91120,"2016-07-17","19560.00",235,"Cartão Visa 2 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
91130,"2016-02-20","435.00",466,"Cartão Master 10 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
91140,"2016-06-09","300.00",429,"Cartão Visa 3 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
91150,"2016-10-23","16163.00",909,"Pay Pall - Vista","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
91160,"2016-08-15","3200.00",241,"Depósito - Vista","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
91170,"2016-02-26","90.00",13,"Pay Pall - Vista","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
91180,"2016-04-26","1900.00",251,"Cartão Master 5 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
91190,"2016-11-07","120.00",130,"Cartão American 5 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
91200,"2016-08-07","168.00",853,"Pay Pall - 5 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
91210,"2016-03-04","5800.00",686,"Tranferência - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
91220,"2016-02-08","90.00",412,"Cartão American 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
91230,"2016-11-23","12430.00",312,"Boleto - Vista","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
91240,"2016-03-13","7800.00",839,"Pag Seguro Web - Vista","GERALDO FRANCISCO","M","GFRANCISCO@TERA.COM","56576859031"
91250,"2016-10-20","8400.00",715,"Cartão Visa 4 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91260,"2016-02-27","214.00",421,"Cartão Visa - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91270,"2016-12-06","3199.00",892,"Pay Pall - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91280,"2016-08-10","12800.00",585,"Cartão Visa 2 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91290,"2016-10-23","3600.00",659,"Cartão Master 5 vezes","RODRIGO MARQUES","M","EMACHADO@TERA.COM","58722542701"
91300,"2016-04-15","16800.00",896,"Tranferência - Vista","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91310,"2016-04-21","5520.00",818,"Cartão Master 5 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91320,"2016-05-07","3500.00",262,"Cartão Visa 2 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
91330,"2016-04-25","72.00",716,"Cartão Visa 10 vezes","DAVID BORGES","M","DBORGES@TERA.COM","75446861752"
91340,"2016-11-24","13587.00",11,"Cartão Visa 10 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
91350,"2016-08-23","760.00",681,"Cartão Master - Vencimento","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91360,"2016-08-15","310.00",720,"Cartão Master 10 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
91370,"2016-06-06","146.00",134,"Pay Pall - 12 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91380,"2016-09-20","7110.00",318,"Cartão Visa 3 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91390,"2016-11-06","1300.00",410,"Cartão American 12 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91400,"2016-02-01","240.00",721,"Pay Pall - Vista","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
91410,"2016-11-23","760.00",340,"Cartão Visa 10 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
91420,"2016-06-25","700.00",552,"Cartão American 10 vezes","TERESA CRISTINA","F","TCRISTINA@TERA.COM","77566453246"
91430,"2016-07-27","4184.00",634,"Cartão Visa 10 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91440,"2016-12-21","404.00",255,"Depósito - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91450,"2016-05-11","560.00",164,"Cartão Visa 3 vezes","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
91460,"2016-12-21","820.00",79,"Pay Pall - 5 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
91470,"2016-11-13","145.00",264,"Pag Seguro Web - Vista","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
91480,"2016-03-15","2300.00",861,"Pay Pall - 12 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
91490,"2016-09-27","120.00",874,"Cartão Master - Vencimento","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91500,"2016-11-27","15258.00",826,"Cartão Visa - Vencimento","CLARA MAFRA","F","CMAFRA@TERA.COM","94877845780"
91510,"2016-12-07","6700.00",276,"Cartão Visa 2 vezes","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
91520,"2016-08-14","3500.00",335,"Cartão Master 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91530,"2016-09-02","245.00",669,"Cartão Dinners 3 vezes","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91540,"2016-06-18","87.00",789,"Cartão American 12 vezes","DEBORA ALMEIDA","F","DALMEIDA@TERA.COM","76238314613"
91550,"2016-06-19","3000.00",427,"Pag Seguro Web - Vista","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91560,"2016-11-27","168.00",426,"Cartão Visa 3 vezes","LILIAN SALINAS","F","LSALINAS@TERA.COM","31265815445"
91570,"2016-08-19","2397.00",883,"Cartão American 12 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
91580,"2016-06-20","3600.00",664,"Cartão Master 10 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
91590,"2016-07-15","21502.00",229,"Cartão Master 3 vezes","SILVIO BAHIANA","M","SBAHIANA@TERA.COM","17121713217"
91600,"2016-02-14","1400.00",978,"Cartão Visa 5 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91610,"2016-10-22","360.00",992,"Cartão Dinners 3 vezes","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
91620,"2016-09-07","128.00",881,"Tranferência - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91630,"2016-07-17","60.00",20,"Pay Pall - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91640,"2016-01-03","240.00",721,"Cartão Visa - Vencimento","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
91650,"2016-03-23","21130.00",24,"Pag Seguro Web - Vista","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91660,"2016-07-17","3480.00",631,"Cartão Dinners 3 vezes","PILAR SANCHES","F","PSANCHES@TERA.COM","68637474640"
91670,"2016-07-09","1600.00",122,"Cartão Master - Vencimento","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
91680,"2016-05-21","2697.00",139,"Pay Pall - 12 vezes","WALLACE MOREIRA","M","WMOREIRA@TERA.COM","04393164482"
91690,"2016-11-17","960.00",593,"Pay Pall - 12 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
91700,"2016-07-05","1300.00",670,"Cartão American 5 vezes","SERGIO AGUDO","M","SAGUDO@TERA.COM","67574832200"
91710,"2016-11-22","490.00",946,"Pay Pall - Vista","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91720,"2016-02-25","6800.00",938,"Cartão American 5 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
91730,"2016-08-12","1840.00",597,"Cartão Visa 4 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
91740,"2016-10-22","300.00",538,"Cartão Visa 10 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91750,"2016-03-08","74.00",5,"Cartão Master 4 vezes","ANTONIO JESUS","M","AJESUS@TERA.COM","35506648421"
91760,"2016-09-10","1000.00",105,"Cartão Visa 3 vezes","JOAO NUNES","M","JNUNES@TERA.COM","84566326195"
91770,"2016-06-09","2230.00",131,"Cartão Dinners 3 vezes","RENE CHIARI","M","RCHIARI@TERA.COM","22224532245"
91780,"2016-02-17","1520.00",910,"Boleto - Vista","HERMES MACEDO","M","HMACEDO@TERA.COM","18874182104"
91790,"2016-02-24","2900.00",693,"Cartão Dinners 3 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
91800,"2016-06-09","19600.00",564,"Pay Pall - 12 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91810,"2016-11-14","8504.00",612,"Pay Pall - 12 vezes","CARLOS SENRA","M","CSENRA@TERA.COM","20396875564"
91820,"2016-05-04","10800.00",103,"Pay Pall - 5 vezes","RENATA MONTEIRO","F","RMONT@TERA.COM","31220641383"
91830,"2016-12-09","90.00",772,"Cartão Master 5 vezes","RAFAELA LIMA","F","RLIMA@TERA.COM","84869753600"
91840,"2016-08-19","1600.00",874,"Cartão Visa 3 vezes","CELIA TAVARES","F","CTAVARES@TERA.COM","56178458533"
91850,"2016-01-05","3645.00",100,"Pag Seguro Web - Vista","FABIO AUGUSTO","M","FAUGUSTO@TERA.COM","38751582457"
91860,"2016-12-02","11718.00",66,"Tranferência - Vista","MARCELO WITEMBERG","M","MWITEMBERG@TERA.COM","74148010478"
91870,"2016-10-11","70.00",425,"Pag Seguro Web - Vista","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91880,"2016-09-18","78.00",119,"Cartão American 12 vezes","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
91890,"2016-06-25","3900.00",738,"Cartão American 12 vezes","PEDRO NUNES","M","PNUNES@TERA.COM","13163815600"
91900,"2016-11-15","5789.00",781,"Tranferência - Vista","EDUARDO SANTOS","M","ESANTOS.MANAGER@TERA.COM","55264329125"
91910,"2016-04-14","15940.00",810,"Pag Seguro Web - Vista","RODRIGO BIO","M","RBIO@TERA.COM","73198409365"
